tweet_id,created_at,date,hour,weekday,username,platform,country,tweet_text_raw,text_clean,likes,retweets,sentiment_score,sentiment
160675133752952371,2023-01-03 09:40:47,2023-01-03,9,Tuesday,odavis,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,710.0,708.0,-0.5,Negative
865623429066802371,2023-04-05 04:39:39,2023-04-05,4,Wednesday,castanedaangela,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,842.0,929.0,0.0,Neutral
539745501309840378,2023-03-13 15:09:52,2023-03-13,15,Monday,xdaniels,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,176.0,668.0,-0.5,Negative
493191763544455367,2023-03-05 21:53:08,2023-03-05,21,Sunday,sethallen,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,695.0,22.0,0.0,Neutral
537313315561120321,2023-01-17 06:09:02,2023-01-17,6,Tuesday,tina22,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,181.0,385.0,0.0,Neutral
537660097372647657,2023-03-07 23:12:37,2023-03-07,23,Tuesday,dwaynemorris,Twitter,Unknown,This is the best day ever!,this is the best day ever,707.0,891.0,0.5,Positive
981180012663193599,2023-03-06 10:09:47,2023-03-06,10,Monday,thomasjessica,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,655.0,144.0,0.0,Neutral
695041136932698719,2023-01-26 06:55:33,2023-01-26,6,Thursday,jfernandez,Twitter,Unknown,I'm so upset right now.,i m so upset right now,166.0,792.0,0.0,Neutral
956096840136506024,2023-02-15 12:10:20,2023-02-15,12,Wednesday,portermark,Twitter,Unknown,I'm so upset right now.,i m so upset right now,382.0,298.0,0.0,Neutral
534341964552253854,2023-04-15 00:43:47,2023-04-15,0,Saturday,janefox,Twitter,Unknown,I'm so upset right now.,i m so upset right now,951.0,913.0,0.0,Neutral
782879142073428975,2023-02-07 11:07:43,2023-02-07,11,Tuesday,jaclynhenry,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,976.0,491.0,-0.5,Negative
148088968590913765,2023-03-25 18:31:23,2023-03-25,18,Saturday,rhernandez,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,96.0,554.0,-0.5,Negative
833647474894073303,2023-04-18 04:57:55,2023-04-18,4,Tuesday,mallorywhite,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,392.0,870.0,0.0,Neutral
256056498145219528,2023-04-03 08:24:48,2023-04-03,8,Monday,kingtheresa,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,209.0,811.0,0.0,Neutral
664560565317883757,2023-02-28 01:57:21,2023-02-28,1,Tuesday,diana13,Twitter,Unknown,This is the best day ever!,this is the best day ever,919.0,95.0,0.5,Positive
141581679753103763,2023-01-23 02:09:51,2023-01-23,2,Monday,jameshiggins,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,737.0,891.0,0.0,Neutral
476860215690782703,2023-04-10 19:28:40,2023-04-10,19,Monday,hannah46,Twitter,Unknown,I love my life!,i love my life,980.0,536.0,0.5,Positive
509800883381112600,2023-03-22 18:54:01,2023-03-22,18,Wednesday,kathleen37,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,932.0,488.0,0.0,Neutral
513977214697348086,2023-01-02 00:40:03,2023-01-02,0,Monday,watsonloretta,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,656.0,297.0,-0.5,Negative
729946582306109651,2023-03-31 10:02:23,2023-03-31,10,Friday,meyeraudrey,Twitter,Unknown,This is the best day ever!,this is the best day ever,717.0,825.0,0.5,Positive
881889665527534459,2023-02-09 02:15:35,2023-02-09,2,Thursday,donwebb,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,272.0,895.0,-0.5,Negative
238172762798934700,2023-01-10 12:45:29,2023-01-10,12,Tuesday,bwhite,Twitter,Unknown,I'm so upset right now.,i m so upset right now,609.0,587.0,0.0,Neutral
278126826450395012,2023-03-07 19:14:51,2023-03-07,19,Tuesday,baileyrhonda,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,370.0,398.0,0.0,Neutral
450796892333994900,2023-04-20 05:22:40,2023-04-20,5,Thursday,williamsnicole,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,373.0,539.0,-0.5,Negative
754219991030595441,2023-03-15 04:09:58,2023-03-15,4,Wednesday,kayleerodgers,Twitter,Unknown,This is the best day ever!,this is the best day ever,822.0,93.0,0.5,Positive
760977925986215710,2023-04-14 12:39:03,2023-04-14,12,Friday,jessicamaxwell,Twitter,Unknown,I love my life!,i love my life,158.0,819.0,0.5,Positive
698526257254328276,2023-03-19 08:36:13,2023-03-19,8,Sunday,albert15,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,286.0,323.0,-0.5,Negative
854084722866251643,2023-02-24 16:11:51,2023-02-24,16,Friday,sosawhitney,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,724.0,815.0,-0.5,Negative
293529876531176783,2023-02-12 01:55:56,2023-02-12,1,Sunday,townsendrhonda,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,289.0,17.0,0.0,Neutral
134067851330124888,2023-02-10 01:10:55,2023-02-10,1,Friday,robertwashington,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,267.0,610.0,-0.5,Negative
221939648102498657,2023-01-25 08:54:47,2023-01-25,8,Wednesday,crystal88,Twitter,Unknown,I love my life!,i love my life,843.0,50.0,0.5,Positive
417025389091994441,2023-01-17 04:47:53,2023-01-17,4,Tuesday,ronald31,Twitter,Unknown,This is the best day ever!,this is the best day ever,482.0,11.0,0.5,Positive
591055497955107337,2023-04-16 21:28:02,2023-04-16,21,Sunday,tjones,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,264.0,149.0,-0.5,Negative
299915931031160172,2023-01-25 02:18:01,2023-01-25,2,Wednesday,tthomas,Twitter,Unknown,I'm so upset right now.,i m so upset right now,881.0,602.0,0.0,Neutral
795449668890308076,2023-02-18 16:19:49,2023-02-18,16,Saturday,amyfisher,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,331.0,233.0,-0.5,Negative
932822281262415869,2023-03-09 09:44:12,2023-03-09,9,Thursday,youngfrancisco,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,946.0,142.0,-0.5,Negative
333848082968125905,2023-03-21 10:36:39,2023-03-21,10,Tuesday,millermichael,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,369.0,125.0,-0.5,Negative
398361726924686676,2023-01-24 14:00:16,2023-01-24,14,Tuesday,chandlershannon,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,459.0,534.0,0.0,Neutral
473762721254360295,2023-04-18 04:16:23,2023-04-18,4,Tuesday,stephanieblair,Twitter,Unknown,I love my life!,i love my life,442.0,381.0,0.5,Positive
599623519358407300,2023-03-06 03:56:50,2023-03-06,3,Monday,mkeller,Twitter,Unknown,I love my life!,i love my life,162.0,432.0,0.5,Positive
402394923227477063,2023-01-17 12:03:52,2023-01-17,12,Tuesday,amandaweiss,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,870.0,940.0,-0.5,Negative
853116615251166076,2023-03-08 05:51:50,2023-03-08,5,Wednesday,tsims,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,717.0,559.0,0.0,Neutral
648572606172524469,2023-02-26 07:37:22,2023-02-26,7,Sunday,jbest,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,979.0,354.0,-0.5,Negative
260609741965869557,2023-01-22 11:01:14,2023-01-22,11,Sunday,wsimmons,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,705.0,278.0,-0.5,Negative
605310121150571580,2023-03-03 23:44:43,2023-03-03,23,Friday,wilkersoncarlos,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,704.0,222.0,0.0,Neutral
560661582954878310,2023-02-01 07:09:01,2023-02-01,7,Wednesday,chambersderrick,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,518.0,282.0,0.0,Neutral
230070445605983635,2023-04-15 18:43:02,2023-04-15,18,Saturday,susanherman,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,884.0,890.0,-0.5,Negative
485744418541588083,2023-04-18 23:26:45,2023-04-18,23,Tuesday,afrazier,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,972.0,416.0,-0.5,Negative
339223565257910084,2023-04-25 12:04:22,2023-04-25,12,Tuesday,debra35,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,22.0,547.0,0.0,Neutral
782963852618723813,2023-03-08 00:19:01,2023-03-08,0,Wednesday,deborahmclaughlin,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,780.0,833.0,-0.5,Negative
765026523916044985,2023-04-26 02:36:14,2023-04-26,2,Wednesday,armstrongmary,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,947.0,577.0,-0.5,Negative
893832524666723327,2023-02-04 12:21:09,2023-02-04,12,Saturday,cjones,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,313.0,649.0,-0.5,Negative
865622444622639564,2023-02-19 15:36:19,2023-02-19,15,Sunday,diane55,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,580.0,15.0,-0.5,Negative
193978493959940246,2023-04-22 06:07:45,2023-04-22,6,Saturday,rileymatthew,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,678.0,972.0,0.0,Neutral
622894459076549003,2023-01-03 06:39:09,2023-01-03,6,Tuesday,kenneth33,Twitter,Unknown,This is the best day ever!,this is the best day ever,678.0,492.0,0.5,Positive
437941278257296363,2023-03-28 07:48:14,2023-03-28,7,Tuesday,vhayes,Twitter,Unknown,I love my life!,i love my life,807.0,515.0,0.5,Positive
326742501798557182,2023-02-03 03:55:02,2023-02-03,3,Friday,hannahmorrow,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,792.0,818.0,-0.5,Negative
293284859620840681,2023-03-11 10:04:43,2023-03-11,10,Saturday,jeremy16,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,666.0,311.0,0.0,Neutral
753395839126698857,2023-01-12 23:44:27,2023-01-12,23,Thursday,howardjessica,Twitter,Unknown,This is the best day ever!,this is the best day ever,607.0,904.0,0.5,Positive
531766474146621687,2023-01-21 23:14:24,2023-01-21,23,Saturday,ksimmons,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,322.0,488.0,-0.5,Negative
789721911850506324,2023-01-23 03:54:54,2023-01-23,3,Monday,alvaradomatthew,Twitter,Unknown,I love my life!,i love my life,510.0,867.0,0.5,Positive
761989638152652101,2023-04-07 19:12:28,2023-04-07,19,Friday,dramirez,Twitter,Unknown,This is the best day ever!,this is the best day ever,466.0,988.0,0.5,Positive
803194103591879704,2023-04-21 19:28:42,2023-04-21,19,Friday,brandibarron,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,48.0,794.0,0.0,Neutral
123466654533418146,2023-02-04 09:21:02,2023-02-04,9,Saturday,epearson,Twitter,Unknown,I'm so upset right now.,i m so upset right now,302.0,570.0,0.0,Neutral
463902436288234121,2023-01-27 17:26:25,2023-01-27,17,Friday,kendra01,Twitter,Unknown,I love my life!,i love my life,733.0,760.0,0.5,Positive
842696324045198174,2023-03-14 09:32:18,2023-03-14,9,Tuesday,amandahernandez,Twitter,Unknown,This is the best day ever!,this is the best day ever,725.0,223.0,0.5,Positive
995072731700784652,2023-02-20 12:32:33,2023-02-20,12,Monday,alexandersimpson,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,931.0,687.0,-0.5,Negative
677536429689167393,2023-02-09 06:23:00,2023-02-09,6,Thursday,peterbowers,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,264.0,494.0,0.0,Neutral
651804212598221671,2023-01-08 18:09:43,2023-01-08,18,Sunday,marktodd,Twitter,Unknown,I'm so upset right now.,i m so upset right now,298.0,31.0,0.0,Neutral
966680659231628755,2023-04-01 22:58:27,2023-04-01,22,Saturday,elizabeth55,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,328.0,237.0,0.0,Neutral
822109567481939514,2023-03-21 02:23:37,2023-03-21,2,Tuesday,rebeccarice,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,246.0,836.0,-0.5,Negative
175452861823059460,2023-04-05 06:43:01,2023-04-05,6,Wednesday,elizabethrush,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,598.0,588.0,-0.5,Negative
288230313641412458,2023-02-03 17:55:59,2023-02-03,17,Friday,meganchang,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,720.0,87.0,0.0,Neutral
391840790878502292,2023-02-13 17:38:35,2023-02-13,17,Monday,briggspatrick,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,52.0,492.0,0.0,Neutral
837847929962656926,2023-01-10 02:55:33,2023-01-10,2,Tuesday,fpayne,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,752.0,926.0,0.0,Neutral
871164373001569464,2023-04-05 23:01:24,2023-04-05,23,Wednesday,debraphillips,Twitter,Unknown,This is the best day ever!,this is the best day ever,277.0,888.0,0.5,Positive
400245931141670343,2023-04-05 01:05:25,2023-04-05,1,Wednesday,iballard,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,792.0,463.0,-0.5,Negative
112208789422049311,2023-01-01 06:47:27,2023-01-01,6,Sunday,lori63,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,572.0,528.0,0.0,Neutral
895161080336694710,2023-03-05 10:03:40,2023-03-05,10,Sunday,browntrevor,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,197.0,986.0,0.0,Neutral
105854515603054393,2023-04-26 02:30:15,2023-04-26,2,Wednesday,connerkylie,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,968.0,422.0,0.0,Neutral
630588279728813170,2023-03-10 14:20:17,2023-03-10,14,Friday,robinperry,Twitter,Unknown,I'm so upset right now.,i m so upset right now,886.0,878.0,0.0,Neutral
977777367247061190,2023-02-01 11:04:12,2023-02-01,11,Wednesday,gordonbrandon,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,780.0,433.0,-0.5,Negative
278085311183427866,2023-04-02 13:50:36,2023-04-02,13,Sunday,sschmidt,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,181.0,683.0,0.0,Neutral
135979122537044133,2023-04-15 09:10:32,2023-04-15,9,Saturday,cristian67,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,228.0,453.0,0.0,Neutral
691549078276103895,2023-02-18 13:00:46,2023-02-18,13,Saturday,dunlapronald,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,516.0,909.0,0.0,Neutral
539607290474980302,2023-03-16 11:01:07,2023-03-16,11,Thursday,shannon79,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,512.0,325.0,-0.5,Negative
470439620728657840,2023-03-29 01:28:42,2023-03-29,1,Wednesday,kochandrew,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,535.0,914.0,0.0,Neutral
949300088094652054,2023-02-10 05:00:07,2023-02-10,5,Friday,andrew43,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,597.0,148.0,-0.5,Negative
270017633100577807,2023-04-21 15:21:53,2023-04-21,15,Friday,jennifer51,Twitter,Unknown,I'm so upset right now.,i m so upset right now,61.0,259.0,0.0,Neutral
752294960706139878,2023-04-03 03:35:17,2023-04-03,3,Monday,bburton,Twitter,Unknown,I'm so upset right now.,i m so upset right now,355.0,406.0,0.0,Neutral
443947562487159999,2023-03-19 05:30:31,2023-03-19,5,Sunday,ffitzpatrick,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,675.0,759.0,-0.5,Negative
878166405796086273,2023-02-23 02:59:59,2023-02-23,2,Thursday,murphytimothy,Twitter,Unknown,I'm so upset right now.,i m so upset right now,682.0,728.0,0.0,Neutral
877877773821508058,2023-04-10 09:36:11,2023-04-10,9,Monday,acampbell,Twitter,Unknown,I love my life!,i love my life,99.0,441.0,0.5,Positive
249479543487776714,2023-01-07 20:54:12,2023-01-07,20,Saturday,grahamrachael,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,500.0,899.0,0.0,Neutral
757285806804886074,2023-03-14 21:22:04,2023-03-14,21,Tuesday,tkeller,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,683.0,534.0,-0.5,Negative
150810022636319969,2023-01-09 23:09:52,2023-01-09,23,Monday,anthonyliu,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,204.0,10.0,-0.5,Negative
925744075521526751,2023-04-24 05:16:40,2023-04-24,5,Monday,timothyholloway,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,812.0,577.0,-0.5,Negative
138415862983487977,2023-02-19 18:54:43,2023-02-19,18,Sunday,murphydarrell,Twitter,Unknown,I love my life!,i love my life,884.0,898.0,0.5,Positive
210334929367654862,2023-02-20 03:27:20,2023-02-20,3,Monday,mcintoshmatthew,Twitter,Unknown,This is the best day ever!,this is the best day ever,108.0,229.0,0.5,Positive
646354893593387891,2023-03-23 14:05:49,2023-03-23,14,Thursday,jacob03,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,378.0,65.0,0.0,Neutral
372954927561811488,2023-01-14 01:45:55,2023-01-14,1,Saturday,bentleyallison,Twitter,Unknown,This is the best day ever!,this is the best day ever,987.0,143.0,0.5,Positive
849747391476964418,2023-04-11 04:23:24,2023-04-11,4,Tuesday,jennajohnson,Twitter,Unknown,I'm so upset right now.,i m so upset right now,508.0,840.0,0.0,Neutral
718859411182149778,2023-02-22 04:35:19,2023-02-22,4,Wednesday,james10,Twitter,Unknown,I'm so upset right now.,i m so upset right now,926.0,441.0,0.0,Neutral
594352757330510775,2023-02-20 19:37:42,2023-02-20,19,Monday,amiller,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,609.0,337.0,-0.5,Negative
244166097657626071,2023-03-25 00:25:55,2023-03-25,0,Saturday,patriciacollins,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,47.0,632.0,0.0,Neutral
472011500255631869,2023-02-20 14:12:33,2023-02-20,14,Monday,hernandezelizabeth,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,840.0,307.0,-0.5,Negative
400103951886441072,2023-03-24 09:08:49,2023-03-24,9,Friday,nkelly,Twitter,Unknown,This is the best day ever!,this is the best day ever,994.0,636.0,0.5,Positive
962032187458364570,2023-03-27 18:54:10,2023-03-27,18,Monday,hesterjennifer,Twitter,Unknown,I'm so upset right now.,i m so upset right now,158.0,589.0,0.0,Neutral
926484684261704834,2023-04-05 17:16:25,2023-04-05,17,Wednesday,asimpson,Twitter,Unknown,I'm so upset right now.,i m so upset right now,48.0,542.0,0.0,Neutral
435713152940717054,2023-03-29 09:45:29,2023-03-29,9,Wednesday,christopher48,Twitter,Unknown,I'm so upset right now.,i m so upset right now,846.0,665.0,0.0,Neutral
743112162190916057,2023-01-15 16:30:21,2023-01-15,16,Sunday,rodriguezdaniel,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,855.0,636.0,-0.5,Negative
927282469905062452,2023-01-05 02:57:42,2023-01-05,2,Thursday,baldwinholly,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,742.0,616.0,0.0,Neutral
996195685116621923,2023-02-02 22:49:13,2023-02-02,22,Thursday,jennifer25,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,269.0,625.0,0.0,Neutral
511638272337582190,2023-03-18 20:32:55,2023-03-18,20,Saturday,uanderson,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,12.0,362.0,0.0,Neutral
757593201004450331,2023-02-26 16:11:56,2023-02-26,16,Sunday,laura06,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,684.0,737.0,-0.5,Negative
529343572712669399,2023-03-22 01:37:45,2023-03-22,1,Wednesday,alyssa70,Twitter,Unknown,I love my life!,i love my life,895.0,995.0,0.5,Positive
348630299406540964,2023-04-02 06:15:59,2023-04-02,6,Sunday,masseykevin,Twitter,Unknown,This is the best day ever!,this is the best day ever,239.0,160.0,0.5,Positive
358872643494616492,2023-04-01 23:57:00,2023-04-01,23,Saturday,michellebrown,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,404.0,969.0,0.0,Neutral
617820682191793743,2023-04-17 08:37:46,2023-04-17,8,Monday,marcushoward,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,209.0,524.0,-0.5,Negative
870208977094855910,2023-03-11 08:54:26,2023-03-11,8,Saturday,ibradshaw,Twitter,Unknown,I'm so upset right now.,i m so upset right now,792.0,693.0,0.0,Neutral
948438961851630532,2023-03-23 08:59:03,2023-03-23,8,Thursday,michaelwhite,Twitter,Unknown,I love my life!,i love my life,100.0,210.0,0.5,Positive
404792268460052213,2023-04-22 13:20:37,2023-04-22,13,Saturday,brian83,Twitter,Unknown,I love my life!,i love my life,168.0,379.0,0.5,Positive
407838476213078805,2023-01-18 16:56:07,2023-01-18,16,Wednesday,harriskyle,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,813.0,459.0,0.0,Neutral
520662279730278609,2023-04-17 07:07:41,2023-04-17,7,Monday,mariemorse,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,764.0,869.0,0.0,Neutral
120449542266782204,2023-04-11 11:23:22,2023-04-11,11,Tuesday,qjames,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,336.0,1000.0,0.0,Neutral
302190816575566415,2023-03-12 14:36:25,2023-03-12,14,Sunday,harrisrobert,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,527.0,720.0,-0.5,Negative
962037515917269483,2023-02-08 18:55:38,2023-02-08,18,Wednesday,jeanettesingleton,Twitter,Unknown,I love my life!,i love my life,814.0,558.0,0.5,Positive
445596465422096676,2023-04-03 12:27:58,2023-04-03,12,Monday,chanelizabeth,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,740.0,17.0,0.0,Neutral
676210144162167559,2023-03-28 07:44:58,2023-03-28,7,Tuesday,john60,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,656.0,595.0,-0.5,Negative
613940658134156465,2023-04-26 01:23:57,2023-04-26,1,Wednesday,lydiacruz,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,218.0,826.0,0.0,Neutral
942395760333755780,2023-03-18 11:08:32,2023-03-18,11,Saturday,andreaharris,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,180.0,90.0,-0.5,Negative
901276124978596498,2023-03-24 20:22:04,2023-03-24,20,Friday,joshuahogan,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,71.0,247.0,-0.5,Negative
931451991891528546,2023-02-13 12:30:02,2023-02-13,12,Monday,timothy36,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,888.0,810.0,0.0,Neutral
744794394028112163,2023-01-24 23:09:59,2023-01-24,23,Tuesday,uestrada,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,106.0,604.0,-0.5,Negative
991704373758803647,2023-03-26 00:11:59,2023-03-26,0,Sunday,michaelwilliams,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,775.0,919.0,-0.5,Negative
483156771584589279,2023-03-09 21:30:00,2023-03-09,21,Thursday,vroberts,Twitter,Unknown,This is the best day ever!,this is the best day ever,946.0,933.0,0.5,Positive
741382056841422104,2023-03-28 09:54:51,2023-03-28,9,Tuesday,heathersmith,Twitter,Unknown,This is the best day ever!,this is the best day ever,59.0,781.0,0.5,Positive
243041668138585435,2023-03-21 23:04:10,2023-03-21,23,Tuesday,whardy,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,869.0,603.0,0.0,Neutral
356427378486332698,2023-01-06 18:31:16,2023-01-06,18,Friday,gary26,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,323.0,387.0,0.0,Neutral
502242451728952175,2023-03-10 06:42:48,2023-03-10,6,Friday,webbkerri,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,624.0,647.0,0.0,Neutral
247357199518009402,2023-01-11 05:22:39,2023-01-11,5,Wednesday,ryanpeter,Twitter,Unknown,I love my life!,i love my life,334.0,266.0,0.5,Positive
189836067653882064,2023-04-14 00:07:43,2023-04-14,0,Friday,brianvillarreal,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,779.0,605.0,0.0,Neutral
321562985031526311,2023-04-04 09:36:59,2023-04-04,9,Tuesday,amandavillanueva,Twitter,Unknown,This is the best day ever!,this is the best day ever,996.0,796.0,0.5,Positive
342281837853146024,2023-02-21 18:53:16,2023-02-21,18,Tuesday,tammy32,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,270.0,242.0,0.0,Neutral
124915119173346945,2023-04-21 01:27:17,2023-04-21,1,Friday,jeremyanderson,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,232.0,635.0,-0.5,Negative
699832107598799017,2023-04-01 12:41:59,2023-04-01,12,Saturday,longdylan,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,47.0,970.0,-0.5,Negative
761951264372780144,2023-04-16 13:52:10,2023-04-16,13,Sunday,varias,Twitter,Unknown,I love my life!,i love my life,785.0,273.0,0.5,Positive
869087891531079618,2023-01-17 18:40:06,2023-01-17,18,Tuesday,guerrasara,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,730.0,641.0,0.0,Neutral
889051837333847567,2023-03-03 02:07:02,2023-03-03,2,Friday,swang,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,53.0,268.0,0.0,Neutral
648936564683061993,2023-04-18 12:28:58,2023-04-18,12,Tuesday,uwoods,Twitter,Unknown,I'm so upset right now.,i m so upset right now,794.0,79.0,0.0,Neutral
679329968230346219,2023-02-02 20:27:42,2023-02-02,20,Thursday,austin65,Twitter,Unknown,I love my life!,i love my life,341.0,622.0,0.5,Positive
756817903273434252,2023-03-22 08:05:12,2023-03-22,8,Wednesday,fieldslauren,Twitter,Unknown,I love my life!,i love my life,790.0,219.0,0.5,Positive
224952440603216869,2023-01-16 09:43:13,2023-01-16,9,Monday,andreavasquez,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,416.0,736.0,0.0,Neutral
808708114423813188,2023-04-03 03:11:06,2023-04-03,3,Monday,imercer,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,391.0,975.0,-0.5,Negative
216460991911196783,2023-03-16 10:10:55,2023-03-16,10,Thursday,sharon32,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,904.0,35.0,0.0,Neutral
227474907661741451,2023-01-13 10:40:50,2023-01-13,10,Friday,aliciamyers,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,278.0,832.0,0.0,Neutral
419498952753073114,2023-01-16 20:56:10,2023-01-16,20,Monday,rfisher,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,546.0,353.0,0.0,Neutral
347152975985833725,2023-04-10 14:49:36,2023-04-10,14,Monday,susanjones,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,854.0,605.0,0.0,Neutral
